Age,Gender,Unit_Price,Quantity,Is_Returning_Customer,Delivery_Time_Days,Year,Month,Day,DayOfWeek,Quarter,IsWeekend,Discount_Percentage,Avg_Spending_City,Product_Beauty,Product_Books,Product_Electronics,Product_Fashion,Product_Food,Product_Home & Garden,Product_Sports,Product_Toys,Payment_Bank Transfer,Payment_Cash on Delivery,Payment_Credit Card,Payment_Debit Card,Payment_Digital Wallet,Device_Desktop,Device_Mobile,Device_Tablet,Engagement_Score,Pages_per_Minute,Browsing_to_Delivery_Ratio,Rating_Deviation,Age_Teen,Age_Young_Adult,Age_Adult,Age_Middle_Aged,Age_Senior,Age_Elder,Seg_Female_Adult,Seg_Female_Elder,Seg_Female_Middle_Aged,Seg_Female_Senior,Seg_Female_Teen,Seg_Female_Young_Adult,Seg_Male_Adult,Seg_Male_Elder,Seg_Male_Middle_Aged,Seg_Male_Senior,Seg_Male_Teen,Seg_Male_Young_Adult,Seg_Other_Adult,Seg_Other_Middle_Aged,Seg_Other_Senior,Seg_Other_Teen,Seg_Other_Young_Adult,Total_Amount,Avg_Spending_Gender,Relative_Spending,Age_Group,Avg_Spending_AgeGroup,AgeGroup_Spending_Deviation,Engagement_per_Year,Payment_Method,Gender_Payment_Female_Bank Transfer,Gender_Payment_Female_Cash on Delivery,Gender_Payment_Female_Credit Card,Gender_Payment_Female_Debit Card,Gender_Payment_Female_Digital Wallet,Gender_Payment_Male_Bank Transfer,Gender_Payment_Male_Cash on Delivery,Gender_Payment_Male_Credit Card,Gender_Payment_Male_Debit Card,Gender_Payment_Male_Digital Wallet,Gender_Payment_Other_Bank Transfer,Gender_Payment_Other_Cash on Delivery,Gender_Payment_Other_Credit Card,Gender_Payment_Other_Debit Card,Gender_Payment_Other_Digital Wallet,Age_x_Gender
53,1,326.33,1,False,3,2023,1,6,4,1,0,0.0,945.8911166666668,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0.15621436716077539,0.35,0.11666666666666665,0.02429999999999999,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,326.33,977.8351950718686,0.3337269937149434,Senior,991.7608411214953,-665.4308411214954,0.0029474408898259507,Bank Transfer,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,53
39,0,44.85,1,True,3,2023,1,6,4,1,0,0.0,1039.036261682243,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.27023945267958954,0.6,0.19999999999999998,0.2743,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,44.85,992.7806019261636,0.04517614457109995,Middle_Aged,993.3129057591623,-948.4629057591623,0.006929216735374091,Credit Card,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
38,1,51.32,1,True,9,2023,1,6,4,1,0,0.0,894.6065578231292,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.06841505131128849,1.2857142857142858,0.14285714285714288,0.2743,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,51.32,977.8351950718686,0.05248328170088836,Middle_Aged,993.3129057591623,-941.9929057591622,0.0018003960871391708,Credit Card,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,38
60,0,533.72,5,False,4,2023,1,6,4,1,0,0.0,912.3450143266475,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,0.10832383124287343,2.0,0.5,0.02429999999999999,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2668.6,992.7806019261636,2.688005783777867,Senior,991.7608411214953,1676.8391588785046,0.0018053971873812239,Credit Card,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
40,0,216.82,2,True,3,2023,1,7,5,1,1,0.0,945.8911166666668,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,0.33865450399087804,0.3333333333333333,0.1111111111111111,-0.2257,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,433.64,992.7806019261636,0.43679338532467743,Middle_Aged,993.3129057591623,-559.6729057591623,0.00846636259977195,Debit Card,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0
37,1,117.12,2,True,7,2023,1,7,5,1,1,13.25563524590164,912.3450143266475,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,0.17217787913340935,0.7857142857142857,0.11224489795918367,0.02429999999999999,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,203.19,977.8351950718686,0.20779575231495528,Middle_Aged,993.3129057591623,-790.1229057591622,0.004653456192794847,Cash on Delivery,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,37
41,1,1016.3,2,True,6,2023,1,7,5,1,1,0.0,945.8911166666668,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,0.2474344355758267,0.45454545454545453,0.07575757575757576,-0.2257,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2032.6,977.8351950718686,2.0786733902031505,Middle_Aged,993.3129057591623,1039.2870942408376,0.006034986233556749,Credit Card,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,41
36,1,109.93,1,True,6,2023,1,7,5,1,1,0.0,1039.036261682243,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.5438996579247435,0.20833333333333334,0.034722222222222224,0.2743,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,109.93,977.8351950718686,0.1124218074313846,Middle_Aged,993.3129057591623,-883.3829057591622,0.015108323831242875,Bank Transfer,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,36
43,0,1228.33,2,True,11,2023,1,7,5,1,1,0.0,1039.036261682243,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,0.05131128848346636,1.3333333333333333,0.1212121212121212,-0.7257,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2456.66,992.7806019261636,2.4745245779718705,Middle_Aged,993.3129057591623,1463.3470942408376,0.0011932857786852641,Bank Transfer,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
60,0,674.39,2,False,11,2023,1,7,5,1,1,7.4445054048844135,894.6065578231292,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,0.13340935005701254,0.8333333333333334,0.07575757575757576,-0.2257,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1248.37,992.7806019261636,1.2574480177976375,Senior,991.7608411214953,256.60915887850456,0.0022234891676168756,Digital Wallet,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0
37,0,118.37,2,True,2,2023,1,7,5,1,1,0.0,1039.036261682243,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,0.11972633979475485,0.75,0.375,-0.4757,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,236.74,992.7806019261636,0.23846154884642592,Middle_Aged,993.3129057591623,-756.5729057591623,0.003235847021479861,Credit Card,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
39,0,145.58,1,False,3,2023,1,8,6,1,1,17.48179695013051,912.3450143266475,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,0.1402508551881414,0.6428571428571429,0.2142857142857143,0.02429999999999999,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,120.13,992.7806019261636,0.12100357296156604,Middle_Aged,993.3129057591623,-873.1829057591623,0.0035961757740549075,Debit Card,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0
18,0,53.25,1,True,11,2023,1,8,6,1,1,5.089201877934272,945.8911166666668,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,0.2519954389965793,0.875,0.07954545454545454,0.2743,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,50.54,992.7806019261636,0.050907521663843734,Teen,1036.446710816777,-985.9067108167771,0.013999746610921071,Credit Card,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
23,0,74.51,3,True,5,2023,1,8,6,1,1,0.0,894.6065578231292,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0.3956670467502851,0.56,0.11200000000000002,0.02429999999999999,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,223.53,992.7806019261636,0.22515548708980987,Young_Adult,1004.3452976190476,-780.8152976190477,0.01720291507609935,Cash on Delivery,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0
38,0,536.13,1,False,5,2023,1,8,6,1,1,0.0,852.2782380952381,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,0.11972633979475485,0.75,0.15,0.02429999999999999,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,536.13,992.7806019261636,0.540028682026841,Middle_Aged,993.3129057591623,-457.1829057591623,0.0031506931524935486,Credit Card,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
43,0,484.14,2,False,3,2023,1,8,6,1,1,0.0,1129.787380952381,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,0.06043329532497149,0.2857142857142857,0.09523809523809523,0.2743,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,968.28,992.7806019261636,0.975321232225299,Middle_Aged,993.3129057591623,-25.032905759162304,0.0014054254726737557,Debit Card,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0
35,1,154.14,2,False,10,2023,1,8,6,1,1,0.0,1039.036261682243,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,0.16077537058152794,1.0,0.1,-0.2257,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,308.28,977.8351950718686,0.3152678504043231,Adult,948.9059180977544,-640.6259180977544,0.004593582016615084,Debit Card,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,35
38,0,94.59,3,True,2,2023,1,8,6,1,1,0.0,894.6065578231292,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0.35233751425313575,0.5416666666666666,0.2708333333333333,0.02429999999999999,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,283.77,992.7806019261636,0.28583354615253137,Middle_Aged,993.3129057591623,-709.5429057591623,0.00927203984876673,Cash on Delivery,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0
33,1,71.42,3,True,3,2023,1,8,6,1,1,0.0,894.6065578231292,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0.09692132269099202,1.375,0.4583333333333333,0.2743,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,214.26,977.8351950718686,0.21911667843398946,Adult,948.9059180977544,-734.6459180977544,0.0029370097785149096,Cash on Delivery,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,33
31,1,246.03,4,False,11,2023,1,8,6,1,1,0.0,1039.036261682243,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,0.12998859749144812,0.6923076923076923,0.06293706293706293,0.02429999999999999,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,984.12,977.8351950718686,1.0064272639804803,Adult,948.9059180977544,35.21408190224565,0.004193180564240262,Bank Transfer,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,31
26,1,41.21,1,True,4,2023,1,9,0,1,0,0.0,1039.036261682243,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.05359179019384265,2.0,0.5,-0.2257,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,41.21,977.8351950718686,0.04214411611250213,Adult,948.9059180977544,-907.6959180977543,0.002061222699763179,Credit Card,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,26
38,1,371.2,5,True,4,2023,1,9,0,1,0,0.0,1039.036261682243,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,0.16077537058152794,0.4444444444444444,0.1111111111111111,0.2743,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1856.0,977.8351950718686,1.8980703592527044,Middle_Aged,993.3129057591623,862.6870942408377,0.004230930804777051,Digital Wallet,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,38
23,0,402.95,3,True,4,2023,1,9,0,1,0,0.0,1088.2490220820189,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,0.1402508551881414,0.6428571428571429,0.16071428571428573,0.02429999999999999,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1208.85,992.7806019261636,1.2176406324364364,Young_Adult,1004.3452976190476,204.50470238095227,0.006097863269049626,Credit Card,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
29,0,370.25,1,True,8,2023,1,9,0,1,0,0.0,912.3450143266475,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0.18129988597491448,0.5,0.0625,0.2743,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,370.25,992.7806019261636,0.3729424197870626,Adult,948.9059180977544,-578.6559180977544,0.0062517202060315335,Digital Wallet,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0
30,1,165.99,2,False,6,2023,1,9,0,1,0,6.491354900897645,1039.036261682243,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,0.06499429874572406,2.4,0.39999999999999997,-0.2257,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,310.43,977.8351950718686,0.31746658492608676,Adult,948.9059180977544,-638.4759180977544,0.002166476624857469,Bank Transfer,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,30
23,1,23.55,2,False,3,2023,1,9,0,1,0,4.479830148619957,1215.1903112840466,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,0.24287343215507412,0.2962962962962963,0.09876543209876543,-0.2257,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,44.99,977.8351950718686,0.04600979820192844,Young_Adult,1004.3452976190476,-959.3552976190476,0.010559714441524962,Credit Card,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,23
